number,street,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
2424.0,27TH ST                ,,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,1.0
2439.0,27TH ST                ,,,,,,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.0,3.0
2503.0,27TH ST                ,,,,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,0.0,,0.0,4.0
2705.0,27TH ST                ,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,,0.0,3.0
3920.0,27TH ST                ,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,1.0,,0.0,3.0
20.0,MADISON ST               ,,,,,0.0,,,,0.0,0.0,0.0,,0.0,,,,,,1.0,1.0,,,,,2.0
26.0,MADISON ST               ,,,,,0.0,,,,1.0,8.0,2.0,,1.0,,,,,,0.0,0.0,,,,,12.0
61.0,MADISON ST               ,,,,,1.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,,,1.0
92.0,MADISON ST               ,,,,,1.0,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,,,1.0
13720.0,45TH AV               ,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,,0.0,,,,,,3.0
13747.0,45TH AV               ,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,0.0,,,,,,2.0
13777.0,45TH AV               ,,,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,1.0,,,,,,5.0
14016.0,45TH AV               ,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,2.0
14601.0,45TH AV               ,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,1.0,,,0.0,,,,,,4.0
40.0,W 25TH ST                ,,,,,,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0
55.0,W 25TH ST                ,,,,,,1.0,1.0,1.0,,1.0,,,,,0.0,1.0,1.0,1.0,2.0,4.0,,,2.0,,15.0
280.0,FROST ST                ,,,,,,,0.0,1.0,0.0,1.0,,,,0.0,,0.0,,,,,,,1.0,,3.0
290.0,FROST ST                ,,,,,,,1.0,5.0,2.0,3.0,,,,1.0,,1.0,,,,,,,0.0,,13.0
10230.0,67TH AV               ,0.0,0.0,,,0.0,,1.0,4.0,,1.0,2.0,1.0,,0.0,0.0,,,,,,,,,,9.0
10837.0,67TH AV               ,0.0,0.0,,,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,,,,,,,,,,2.0
17806.0,67TH AV               ,0.0,0.0,,,1.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,1.0
19402.0,67TH AV               ,0.0,0.0,,,0.0,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,,,,,,,,1.0
19666.0,67TH AV               ,1.0,1.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,2.0
22044.0,67TH AV               ,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,,,,,,,,,1.0
1014.0,BROOKLYN AV            ,,,,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,,0.0,,,,0.0,,3.0
1026.0,BROOKLYN AV            ,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,,1.0
1197.0,BROOKLYN AV            ,,,,,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,1.0
1405.0,BROOKLYN AV            ,,,,,,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,,2.0
1425.0,BROOKLYN AV            ,,,,,,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,2.0
1608.0,BROOKLYN AV            ,,,,,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,1.0
1643.0,BROOKLYN AV            ,,,,,,0.0,2.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,2.0,,,,0.0,,5.0
1761.0,BROOKLYN AV            ,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1.0,,1.0
12.0,E 49TH ST                ,,,,,,,,,1.0,2.0,,1.0,3.0,,1.0,1.0,,0.0,0.0,,1.0,,,,10.0
86.0,E 49TH ST                ,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.0,4.0,,0.0,,,,6.0
330.0,HINSDALE ST             ,,,,,,0.0,0.0,,,,,,,,,1.0,,,,1.0,,,,,2.0
419.0,HINSDALE ST             ,,,,,,0.0,3.0,,,,,,,,,0.0,,,,0.0,,,,,3.0
495.0,HINSDALE ST             ,,,,,,9.0,1.0,,,,,,,,,0.0,,,,0.0,,,,,10.0
669.0,HINSDALE ST             ,,,,,,0.0,1.0,,,,,,,,,0.0,,,,0.0,,,,,1.0
10701.0,CORONA AV             ,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,3.0
10724.0,CORONA AV             ,,,,,,,,,0.0,0.0,,,,0.0,0.0,8.0,,0.0,,0.0,,0.0,0.0,,8.0
11126.0,CORONA AV             ,,,,,,,,,0.0,0.0,,,,1.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0
11214.0,CORONA AV             ,,,,,,,,,1.0,1.0,,,,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,,3.0
16307.0,BAISLEY BL            ,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,2.0,0.0,,,0.0,,2.0
16500.0,BAISLEY BL            ,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,0.0,,,0.0,,1.0
17006.0,BAISLEY BL            ,,,,,,,,1.0,1.0,1.0,0.0,0.0,,,1.0,,0.0,,0.0,0.0,,,0.0,,4.0
17270.0,BAISLEY BL            ,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,,0.0,2.0,,,0.0,,3.0
17512.0,BAISLEY BL            ,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,1.0
17701.0,BAISLEY BL            ,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,1.0,,1.0
17744.0,BAISLEY BL            ,,,,,,,,0.0,0.0,2.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,2.0
18603.0,BAISLEY BL            ,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,0.0,,0.0,,0.0,0.0,,,0.0,,2.0
2315.0,NEWTOWN AV             ,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,1.0
2330.0,NEWTOWN AV             ,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,2.0
2920.0,NEWTOWN AV             ,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,1.0,3.0,,,,,,,6.0
3119.0,NEWTOWN AV             ,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,1.0,,0.0,0.0,,,,,,,3.0
3205.0,NEWTOWN AV             ,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,4.0
1686.0,SEWARD AV              ,,,,,0.0,,,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,4.0
2025.0,SEWARD AV              ,,,,,1.0,,,1.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,12.0
6904.0,COOPER AV              ,,,,,,,,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0
7140.0,COOPER AV              ,,,,,,,,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,3.0
7233.0,COOPER AV              ,,,,,,,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0
7306.0,COOPER AV              ,,,,,,,,0.0,0.0,,,,0.0,0.0,2.0,1.0,1.0,,,,,3.0,1.0,,8.0
8016.0,COOPER AV              ,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,1.0
8036.0,COOPER AV              ,,,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0
8202.0,COOPER AV              ,,,,,,,,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0
10214.0,97TH AV               ,,,,,,,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,1.0
12008.0,97TH AV               ,,,,,,,2.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,3.0
12501.0,97TH AV               ,,,,,,,0.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,3.0
12617.0,97TH AV               ,,,,,,,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,1.0
13219.0,97TH AV               ,,,,,,,0.0,0.0,7.0,0.0,,0.0,,,,,,,,,,,,,7.0
13815.0,97TH AV               ,,,,,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,1.0
10416.0,107TH AV              ,,,,,,0.0,0.0,0.0,0.0,1.0,3.0,1.0,,0.0,,,,,,,,,,,5.0
11603.0,107TH AV              ,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,1.0
11908.0,107TH AV              ,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,2.0
12503.0,107TH AV              ,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,3.0
15408.0,107TH AV              ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,1.0
17105.0,107TH AV              ,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,1.0
17135.0,107TH AV              ,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,1.0
17817.0,107TH AV              ,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,2.0
384.0,NEPTUNE AV              ,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,1.0
425.0,NEPTUNE AV              ,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,1.0
444.0,NEPTUNE AV              ,,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,1.0
445.0,NEPTUNE AV              ,,,,,,,1.0,,1.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,4.0
525.0,NEPTUNE AV              ,,,,,,,0.0,,0.0,0.0,1.0,1.0,1.0,2.0,,,0.0,,,,,,,,5.0
532.0,NEPTUNE AV              ,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,1.0
545.0,NEPTUNE AV              ,,,,,,,0.0,,0.0,1.0,2.0,0.0,0.0,0.0,,,0.0,,,,,,,,3.0
136.0,UTICA AV                ,,,,,,0.0,,,,3.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0
166.0,UTICA AV                ,,,,,,0.0,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0
178.0,UTICA AV                ,,,,,,1.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0
319.0,UTICA AV                ,,,,,,0.0,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0
372.0,UTICA AV                ,,,,,,0.0,,,,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,,,,,,,3.0
381.0,UTICA AV                ,,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0
398.0,UTICA AV                ,,,,,,0.0,,,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0
830.0,UTICA AV                ,,,,,,0.0,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0
887.0,UTICA AV                ,,,,,,0.0,,,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0
891.0,UTICA AV                ,,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,1.0,2.0,,,,,,,3.0
9831.0,65TH RD                ,,,,,,,0.0,,,,,0.0,,,1.0,,,,,,,,,,1.0
9958.0,65TH RD                ,,,,,,,0.0,,,,,2.0,,,0.0,,,,,,,,,,2.0
9972.0,65TH RD                ,,,,,,,13.0,,,,,0.0,,,0.0,,,,,,,,,,13.0
718.0,FIFTH ON 56TH ST        ,,,,,,,,5.0,3.0,4.0,1.0,,,1.0,,2.0,,,,,,,,,16.0
342.0,WESTMINSTER RD          ,,,,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,,,,,,,,,1.0
410.0,WESTMINSTER RD          ,,,,,,0.0,0.0,1.0,5.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,11.0
440.0,WESTMINSTER RD          ,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,,,,,,,,,1.0
570.0,WESTMINSTER RD          ,,,,,,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,,,,,,,,,3.0
674.0,47TH ST                 ,,,,,,,,,,,2.0,1.0,2.0,0.0,1.0,2.0,,,1.0,2.0,0.0,1.0,,,12.0
819.0,47TH ST                 ,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,,2.0
860.0,47TH ST                 ,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0
12.0,E 41ST ST                ,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,1.0
49.0,E 41ST ST                ,,,,,,,,,,1.0,,,1.0,1.0,0.0,3.0,0.0,2.0,,,0.0,,,,8.0
52.0,E 41ST ST                ,,,,,,,,,,0.0,,,2.0,1.0,1.0,0.0,1.0,1.0,,,1.0,,,,7.0
24.0,W 85TH ST                ,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,1.0,,,1.0
40.0,W 85TH ST                ,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,0.0,,0.0,,,1.0
47.0,W 85TH ST                ,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,,,0.0,,0.0,,,2.0
48.0,W 85TH ST                ,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,,,0.0,,0.0,,,2.0
57.0,W 85TH ST                ,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,1.0
66.0,W 85TH ST                ,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,1.0
68.0,W 85TH ST                ,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,,1.0
72.0,W 85TH ST                ,,,,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,3.0
75.0,W 85TH ST                ,,,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,,2.0
78.0,W 85TH ST                ,,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,,,0.0,,0.0,,,2.0
3400.0,TRYON AV               ,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,1.0
3520.0,TRYON AV               ,,,,,,,,,,15.0,,0.0,,,,,,,,,,,,,15.0
40.0,WORTH ST                 ,,,,,0.0,,0.0,,,,,,0.0,,2.0,1.0,,0.0,,0.0,0.0,,,,3.0
73.0,WORTH ST                 ,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,,1.0,,0.0,0.0,,,,1.0
77.0,WORTH ST                 ,,,,,0.0,,0.0,,,,,,1.0,,1.0,0.0,,0.0,,0.0,0.0,,,,2.0
85.0,WORTH ST                 ,,,,,0.0,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,1.0,1.0,,,,2.0
93.0,WORTH ST                 ,,,,,0.0,,2.0,,,,,,0.0,,1.0,0.0,,0.0,,0.0,0.0,,,,3.0
95.0,WORTH ST                 ,,,,,1.0,,3.0,,,,,,0.0,,0.0,1.0,,0.0,,0.0,0.0,,,,5.0
2333.0,96TH ST                ,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0
2439.0,96TH ST                ,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0
2649.0,96TH ST                ,,,,,,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,2.0
5060.0,96TH ST                ,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0,0.0,,,,1.0
8545.0,96TH ST                ,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,,0.0,0.0,,,,1.0
8705.0,96TH ST                ,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0,1.0,,,,2.0
8716.0,96TH ST                ,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,,,0.0,0.0,,,,2.0
8757.0,96TH ST                ,,,,,,0.0,3.0,1.0,,0.0,0.0,0.0,,0.0,1.0,0.0,,,,0.0,0.0,,,,5.0
8903.0,96TH ST                ,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,1.0
360.0,E 193RD ST              ,,,,,,,,,,2.0,2.0,,3.0,4.0,3.0,,2.0,,,,,,,,16.0
2115.0,MOHEGAN AV             ,,,,,,,,,2.0,9.0,4.0,,1.0,,,,,,,,,,,,16.0
20830.0,GRAND CENTRAL PY S    ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0
26900.0,GRAND CENTRAL PY S    ,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
26910.0,GRAND CENTRAL PY S    ,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0
27010.0,GRAND CENTRAL PY S    ,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,,,,,,,,6.0
27110.0,GRAND CENTRAL PY S    ,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,5.0
27240.0,GRAND CENTRAL PY S    ,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,2.0
350.0,SHEFFIELD AV            ,,0.0,,,,1.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,,,,,,,,,,2.0
359.0,SHEFFIELD AV            ,,0.0,,,,0.0,0.0,0.0,1.0,0.0,,0.0,,,0.0,,,,,,,,,,1.0
398.0,SHEFFIELD AV            ,,0.0,,,,1.0,2.0,4.0,0.0,0.0,,2.0,,,1.0,,,,,,,,,,10.0
509.0,SHEFFIELD AV            ,,1.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,1.0
650.0,SHEFFIELD AV            ,,0.0,,,,0.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,,1.0
689.0,SHEFFIELD AV            ,,0.0,,,,0.0,0.0,0.0,0.0,1.0,,0.0,,,0.0,,,,,,,,,,1.0
1125.0,E 84TH ST              ,,,,,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,,,,,,,1.0
1337.0,E 84TH ST              ,,,,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,1.0
1445.0,E 84TH ST              ,,,,,,,,0.0,0.0,1.0,1.0,,0.0,0.0,,,,,,,,,,,2.0
1446.0,E 84TH ST              ,,,,,,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,8.0
1459.0,E 84TH ST              ,,,,,,,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,1.0
1464.0,E 84TH ST              ,,,,,,,,1.0,1.0,1.0,0.0,,0.0,0.0,,,,,,,,,,,3.0
20.0,E 92ND ST                ,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,1.0,,,1.0
54.0,E 92ND ST                ,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,,,,1.0,0.0,0.0,,,2.0
57.0,E 92ND ST                ,,,,,,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,0.0,1.0,1.0,,,13.0
622.0,THIRD AV ON 41ST        ,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,5.0,3.0,2.0,,16.0
1317.0,ALBANY AV              ,,,,,,,0.0,0.0,1.0,0.0,,,0.0,,,,,,,,,0.0,,,1.0
1361.0,ALBANY AV              ,,,,,,,0.0,0.0,0.0,1.0,,,0.0,,,,,,,,,0.0,,,1.0
1364.0,ALBANY AV              ,,,,,,,9.0,0.0,0.0,0.0,,,1.0,,,,,,,,,0.0,,,10.0
1512.0,ALBANY AV              ,,,,,,,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,1.0,,,2.0
1840.0,ALBANY AV              ,,,,,,,0.0,0.0,0.0,0.0,,,2.0,,,,,,,,,0.0,,,2.0
8002.0,KEW GARDENS RD         ,,,,,,,,,,,1.0,1.0,,2.0,,0.0,7.0,3.0,,,1.0,,,,15.0
8334.0,KEW GARDENS RD         ,,,,,,,,,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,,0.0,,,,1.0
181.0,VERNON AV               ,,,,,,,1.0,1.0,0.0,0.0,,,,,,,0.0,,,,,,,,2.0
248.0,VERNON AV               ,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,1.0
300.0,VERNON AV               ,,,,,,,1.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,1.0
342.0,VERNON AV               ,,,,,,,0.0,0.0,0.0,1.0,,,,,,,0.0,,,,,,,,1.0
347.0,VERNON AV               ,,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.0,,,,,,,,1.0
364.0,VERNON AV               ,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,,,,,,,,1.0
400.0,VERNON AV               ,,,,,,,0.0,0.0,0.0,0.0,,,,,,,9.0,,,,,,,,9.0
325.0,CARLTON AV              ,,,,,,1.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1.0
475.0,CARLTON AV              ,,,,,,0.0,1.0,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1.0
487.0,CARLTON AV              ,,,,,,0.0,0.0,,2.0,6.0,3.0,,3.0,,,,,,,,,,,,14.0
1.0,CENTRE ST                 ,,,,,,,,,,,1.0,2.0,,,,7.0,5.0,1.0,,,,,,,16.0
227.0,CYPRESS AV              ,,,,,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.0
235.0,CYPRESS AV              ,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0
345.0,CYPRESS AV              ,,,,,,,,,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,,,,,,,,,11.0
10401.0,32ND AV               ,,,,,,,,1.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,,1.0
13315.0,32ND AV               ,,,,,,,,0.0,,0.0,,,,0.0,,,10.0,1.0,,,,,,,11.0
13347.0,32ND AV               ,,,,,,,,0.0,,1.0,,,,0.0,,,0.0,0.0,,,,,,,1.0
14021.0,32ND AV               ,,,,,,,,0.0,,0.0,,,,0.0,,,1.0,0.0,,,,,,,1.0
20017.0,32ND AV               ,,,,,,,,0.0,,0.0,,,,1.0,,,0.0,0.0,,,,,,,1.0
336.0,STANLEY AV              ,,,,,,0.0,,,,,1.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0
527.0,STANLEY AV              ,,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,1.0
640.0,STANLEY AV              ,,,,,,1.0,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0
738.0,STANLEY AV              ,,,,,,0.0,,,,,1.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0
820.0,STANLEY AV              ,,,,,,0.0,,,,,0.0,,,,1.0,1.0,,,0.0,1.0,6.0,2.0,,,11.0
146.0,BRISTOL ST              ,,,,,,,0.0,,5.0,,0.0,0.0,0.0,1.0,0.0,,,,0.0,,,0.0,,,6.0
160.0,BRISTOL ST              ,,,,,,,0.0,,0.0,,0.0,0.0,2.0,0.0,1.0,,,,0.0,,,0.0,,,3.0
259.0,BRISTOL ST              ,,,,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,1.0
334.0,BRISTOL ST              ,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,0.0,,,1.0
375.0,BRISTOL ST              ,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,1.0,,,1.0
443.0,BRISTOL ST              ,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,1.0,,,1.0
607.0,BRISTOL ST              ,,,,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,1.0
699.0,BRISTOL ST              ,,,,,,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,1.0
3943.0,65TH PL                ,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,1.0
5215.0,65TH PL                ,,,,,,,0.0,0.0,,2.0,1.0,1.0,0.0,,0.0,,,,,,,,,,4.0
5230.0,65TH PL                ,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,1.0
5260.0,65TH PL                ,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,1.0
5303.0,65TH PL                ,,,,,,,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,1.0
5392.0,65TH PL                ,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,1.0
6812.0,65TH PL                ,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,1.0
7005.0,65TH PL                ,,,,,,,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,1.0
